Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Indicator Code,Member State Code,Member State Name,Time Period,Data,Flag
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,CZ,Czechia,2014,15987669,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LU,Luxembourg,2017,473242,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HR,Croatia,2018,9349392,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,FI,Finland,2015,16300797,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EE,Estonia,2022,1454810,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,MT,Malta,2021,46674,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,PL,Poland,2015,263329797,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,DE,Germany,2020,124959597,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,IE,Ireland,2016,22897423,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,MT,Malta,2022,33099,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,DK,Denmark,2016,21194565,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,IT,Italy,2019,677513904,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,DE,Germany,2017,145090975,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,AT,Austria,2017,26379793,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,BG,Bulgaria,2022,18064260,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,FI,Finland,2018,5317945,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EU,European Union,2020,2556368957,e
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,CY,Cyprus,2017,7853465,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EL,Greece,2018,56525497,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2022,6557258,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LT,Lithuania,2015,30476884,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SE,Sweden,2017,11585505,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LT,Lithuania,2014,20281728,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,ES,Spain,2017,505070975,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HU,Hungary,2021,38814203,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2021,6690376,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LV,Latvia,2017,8943840,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,NL,Netherlands,2019,22582510,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HU,Hungary,2015,55249839,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,IT,Italy,2020,682817382,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,CZ,Czechia,2022,19465633,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EU,European Union,2019,2594806302,e
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,RO,Romania,2021,48281145,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EL,Greece,2022,59056120,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,ES,Spain,2020,610056560,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,MT,Malta,2018,611353,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,RO,Romania,2019,65671410,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2018,7362360,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,IT,Italy,2018,631086287,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,DK,Denmark,2017,8426349,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,PT,Portugal,2022,108542849,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HR,Croatia,2019,13060508,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EU,European Union,2021,2387281616,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,BG,Bulgaria,2016,37500320,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,RO,Romania,2018,42382176,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,ES,Spain,2022,602891793,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,BG,Bulgaria,2021,24745964,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,CZ,Czechia,2018,16318913,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,MT,Malta,2015,492638,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,CZ,Czechia,2021,16779513,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EL,Greece,2020,50476906,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2021,11514644,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HR,Croatia,2016,10383640,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,IT,Italy,2021,596613632,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,MT,Malta,2020,97158,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,BG,Bulgaria,2019,18385997,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EU,European Union,2014,2627838424,e
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2020,6803365,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,RO,Romania,2020,61801527,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EU,European Union,2018,2378595309,e
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HU,Hungary,2019,40210993,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,CZ,Czechia,2020,17115998,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,RO,Romania,2016,42904130,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HR,Croatia,2021,13426836,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HU,Hungary,2017,40357706,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,RO,Romania,2022,64142324,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,FI,Finland,2022,9087535,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2019,7022209,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EU,European Union,2015,3044333221,e
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,MT,Malta,2014,382456,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,RO,Romania,2015,47073600,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,IE,Ireland,2020,8870353,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HU,Hungary,2018,37289945,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,DE,Germany,2018,115577239,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,PL,Poland,2014,219798990,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,ES,Spain,2016,555848094,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EU,European Union,2022,2591271971,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,DK,Denmark,2019,12212484,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EL,Greece,2021,62055632,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,DK,Denmark,2021,10107850,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2022,12226553,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EE,Estonia,2016,10360112,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,NL,Netherlands,2018,24290954,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,BE,Belgium,2020,58613121,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,FI,Finland,2019,6472509,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HR,Croatia,2020,12973883,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HR,Croatia,2015,10306727,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EL,Greece,2015,80040084,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,AT,Austria,2016,29166494,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,ES,Spain,2018,588486074,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,AT,Austria,2020,23668629,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,IE,Ireland,2015,23052726,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LU,Luxembourg,2014,476513,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,FI,Finland,2021,9019661,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,MT,Malta,2017,171939,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,EE,Estonia,2020,1596285,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,RO,Romania,2014,42091171,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2019,11254730,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,HR,Croatia,2014,6160100,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,PT,Portugal,2018,102579054,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,CZ,Czechia,2015,27735175,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LV,Latvia,2015,11811268,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2017,9487773,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LT,Lithuania,2017,28934646,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LV,Latvia,2019,3048185,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,LV,Latvia,2016,14496335,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,DE,Germany,2021,120490849,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,IT,Italy,2020,56378470,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EU,European Union,2015,45989114,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,FR,France,2014,539781,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EL,Greece,2021,14732908,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,IT,Italy,2018,25285442,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,ES,Spain,2020,25981213,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,ES,Spain,2014,-6730,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EL,Greece,2016,10099173,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EU,European Union,2014,44069178,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EL,Greece,2020,2760761,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EL,Greece,2022,4644564,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,PT,Portugal,2019,207541,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,IT,Italy,2014,33898848,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EL,Greece,2018,10825341,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EL,Greece,2019,10368480,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,IT,Italy,2019,23137838,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,IT,Italy,2016,32186722,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,IT,Italy,2015,35423602,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,IT,Italy,2022,29290180,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,IT,Italy,2021,32436969,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,ES,Spain,2022,-136450,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,FR,France,2015,413235,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,FR,France,2017,523795,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EU,European Union,2017,47920784,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EL,Greece,2014,9637278,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EU,European Union,2016,42769942,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EU,European Union,2020,85629187,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EU,European Union,2022,34352294,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EL,Greece,2015,10252277,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EL,Greece,2017,13392496,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,ES,Spain,2019,874568,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,FR,France,2022,554000,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,ES,Spain,2015,-100000,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EU,European Union,2021,47721899,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,FR,France,2019,547786,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EU,European Union,2018,36659051,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,FR,France,2021,552023,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,FR,France,2016,484047,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,FR,France,2018,548268,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,EU,European Union,2019,35136212,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,FR,France,2020,508742,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,IT,Italy,2017,34004493,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,AT,Austria,2018,12196346,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SK,Slovakia,2021,4882313,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,HU,Hungary,2017,27240741,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,HU,Hungary,2015,29103000,
