DATAFLOW,LAST UPDATE,freq,month,animals,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Croatia,2017,451,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Croatia,2018,414,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Croatia,2019,420,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Croatia,2020,423,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Croatia,2021,428,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Croatia,2022,422,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Croatia,2023,415,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Croatia,2024,422,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Croatia,2025,418,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2016,852,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2017,870,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2018,885,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2019,909,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2020,932.9,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2021,909.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2022,894,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2023,869.7,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2024,869.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Hungary,2025,882.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2016,6613.43,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2017,6673.59,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2018,6593.49,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2019,6559.65,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2020,6529.44,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2021,6649.31,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2022,6551.83,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2023,6525.96,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2024,6308.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Ireland,2025,6284.12,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Iceland,2016,79.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Iceland,2017,80.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Iceland,2018,81.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Iceland,2019,80.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Iceland,2020,81.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Iceland,2022,79.93,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Iceland,2023,78.73,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Iceland,2024,76.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Iceland,2025,77,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2016,6314.89,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2017,6349.81,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2018,6311.16,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2019,6377.23,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2020,6400.04,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2021,6280.28,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2022,6049,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2023,5999,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2024,5765,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Italy,2025,5738,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2016,694.8,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2017,676.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2018,653.5,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2019,634.6,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2020,629.5,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2021,628.7,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2022,641.92,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2023,623.52,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2024,599.77,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Lithuania,2025,600.71,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2016,202.41,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2017,198.07,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2018,194.39,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2019,192.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2020,190.69,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2021,187.2,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2022,186.13,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2023,183.56,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2024,180.53,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Luxembourg,2025,186.68,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2016,412.31,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2017,405.82,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2018,395.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2019,395.32,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2020,398.99,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2021,393.47,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2022,391.35,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2023,368.06,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2024,352.09,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Latvia,2025,350.46,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2016,89,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2017,87,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2018,83.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2019,81.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2020,77.89,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2021,71.17,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2022,70.77,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2023,68.83,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2024,67.5,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Montenegro,2025,68.48,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2016,255,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2017,255,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2018,256,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2019,219,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2020,222,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2021,178,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2022,165,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2023,149,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2024,144,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),North Macedonia,2025,142.72,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2016,14.36,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2017,14.18,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2018,14.12,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2019,14,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2020,14.29,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2021,14.02,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2022,14.2,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2023,14.23,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2024,13.8,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Malta,2025,13.06,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2016,4294,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2017,4030,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2018,3690,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2019,3721,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2020,3691,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2021,3705,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2022,3751,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2023,3739,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2024,3562,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Netherlands,2025,3548.54,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2016,5970.2,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2017,6035.7,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2018,6183.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2019,6261.6,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2020,6278.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2021,6378.7,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2022,6448.29,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2023,6267.46,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2024,6190.93,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Poland,2025,6142.27,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Portugal,2016,1635.01,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Portugal,2017,1670.02,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Portugal,2018,1632.42,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Portugal,2019,1674.97,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Portugal,2020,1691.32,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Portugal,2021,1640.65,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Portugal,2022,1579.14,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,November - December,Live bovine animals,Thousand heads (animals),Portugal,2023,1527.72,,
