DATAFLOW,LAST UPDATE,freq,animals,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Estonia,2023,26550,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Estonia,2024,25910,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Greece,2021,120915,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Spain,2021,1147197,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Spain,2022,983537,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Spain,2023,872008,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Spain,2024,840672,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Finland,2021,361221,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Finland,2022,347652,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Finland,2023,236992,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Finland,2024,254166,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),France,2021,9300733,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),France,2022,9188356,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),France,2023,8214636,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),France,2024,7863589,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Hungary,2021,52777,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Hungary,2022,52931,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Hungary,2023,50830,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Hungary,2024,50949,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Ireland,2024,106826,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Iceland,2021,12072,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Lithuania,2021,12082,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Lithuania,2022,16059,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Lithuania,2023,8518,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Lithuania,2024,8891,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Luxembourg,2021,22470,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Luxembourg,2022,27568,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Luxembourg,2023,27966,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Luxembourg,2024,26848,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Latvia,2021,29648,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Latvia,2022,26056,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Latvia,2023,23518,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Latvia,2024,27581,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Montenegro,2021,200,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Montenegro,2022,300,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Montenegro,2023,550,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Montenegro,2024,470,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),North Macedonia,2021,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),North Macedonia,2022,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),North Macedonia,2023,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),North Macedonia,2024,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Malta,2021,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Malta,2022,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Malta,2023,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Netherlands,2021,3632174,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Netherlands,2022,3568505,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Netherlands,2023,2991756,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Netherlands,2024,3097845,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Norway,2021,324946,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Norway,2022,308948,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Norway,2023,286600,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Norway,2024,294026,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Portugal,2023,104685,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Portugal,2024,140874,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Romania,2021,186699,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Romania,2022,216365,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Romania,2023,265255,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Romania,2024,351601,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Serbia,2021,10214,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Serbia,2022,9651,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Serbia,2023,19465,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Serbia,2024,6404,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Sweden,2021,1160856,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Sweden,2022,1131762,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Sweden,2023,922557,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Sweden,2024,909460,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Slovakia,2021,5691,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Slovakia,2022,7479,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Slovakia,2023,8218,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Slovakia,2024,6487,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Türkiye,2021,800252,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Türkiye,2022,684408,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Türkiye,2023,654196,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Laying hens (producing eggs for consumption),Head (animal),Türkiye,2024,541661,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Austria,2015,597579,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Austria,2016,980699,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Austria,2017,1132177,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Austria,2018,1248722,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Austria,2019,1390986,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Austria,2020,1533377,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Belgium,2015,1905657,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Belgium,2016,2167775,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Belgium,2017,2639764,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Belgium,2018,3269147,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Belgium,2019,3683472,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Belgium,2020,4196697,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Bulgaria,2015,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Bulgaria,2016,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Bulgaria,2017,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Bulgaria,2018,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Bulgaria,2019,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Bulgaria,2020,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Switzerland,2015,155564,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Switzerland,2016,192128,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Switzerland,2017,232970,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Switzerland,2018,258504,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Switzerland,2019,325490,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Switzerland,2020,358009,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Cyprus,2015,3000,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Cyprus,2016,11035,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Cyprus,2017,11465,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Cyprus,2018,13976,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Cyprus,2019,8553,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Cyprus,2020,6385,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Czechia,2015,21842,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Czechia,2016,22554,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Czechia,2017,26357,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Czechia,2018,27960,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Czechia,2019,30550,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Czechia,2020,29912,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Germany,2016,1184745,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Germany,2020,1307470,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Denmark,2015,625803,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Denmark,2016,933916,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Denmark,2017,1867564,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Denmark,2018,1385765,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Denmark,2019,1296635,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Denmark,2020,1472756,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Estonia,2015,4825,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Estonia,2016,4543,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Estonia,2017,4975,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Estonia,2018,5092,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Estonia,2019,4565,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Estonia,2020,7025,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Greece,2015,210250,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Spain,2015,195231,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Spain,2016,251170,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Spain,2017,362900,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Spain,2018,387457,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Spain,2019,968820,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Spain,2020,1016218,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Finland,2015,21714,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Finland,2018,27744,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Finland,2019,23274,d,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Finland,2020,20550,d,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),France,2015,8639351,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),France,2016,9728125,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),France,2017,11372916,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),France,2018,12921180,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),France,2019,14165410,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),France,2020,14146395,e,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Croatia,2015,205,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Croatia,2016,150,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Croatia,2017,29,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Croatia,2018,85,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Croatia,2019,23,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Croatia,2020,7,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Ireland,2015,8706,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Ireland,2017,22281,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Ireland,2019,27496,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Ireland,2020,32906,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Italy,2015,2211102,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Lithuania,2015,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Lithuania,2016,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Lithuania,2018,3394,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Lithuania,2019,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Lithuania,2020,3659,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Luxembourg,2015,14850,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Luxembourg,2016,16200,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Luxembourg,2017,15700,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Luxembourg,2018,15350,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Luxembourg,2019,15000,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Luxembourg,2020,14900,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Latvia,2019,4611,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Latvia,2020,9743,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Montenegro,2016,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Montenegro,2017,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Montenegro,2018,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Montenegro,2019,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Montenegro,2020,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Malta,2015,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Malta,2016,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Malta,2017,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Malta,2018,0,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Netherlands,2017,84509,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Netherlands,2018,99866,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Netherlands,2019,136197,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Netherlands,2020,190977,,
ESTAT:ORG_LSTSPEC$DEFAULTVIEW(1.0),19/02/26 23:00:00,Annual,Broilers,Head (animal),Norway,2015,25845,,
